@id,@lon,@lat,@user,name,name:en,website,operator,brand,opening_hours,wheelchair,wheelchair:description,email,phone,fax,addr:country,addr:city,addr:street,addr:housenumber,addr:postcode,internet_access:fee,stars,rooms,smoking,outdoor_seating,pets_allowed,swimming_pool,network,payment:cash,payment:mastercard,payment:visa,payment:american_express,payment:diners_club,payment:maestro,building
1000000028212860,21.4360308,41.9945973,MatejMecka,Holiday Inn Skopje,Holiday Inn,https://www.holiday-inn.com/skopje,Holiday Inn,Holiday Inn,24/7,yes,,hiskopje@holiday-inn.com.mk,+389 2 3292929,+389 2 3115503,MK,Cкoпje,Моша Пијаде,2,1000,no,4,178,separated,,,,,,yes,yes,yes,yes,,hotel
1000000032854672,21.4346231,41.9973471,Dekacc,Hotel Stone Bridge,,http://stonebridge-hotel.com/,,,,,,info@stonebridge-hotel.com,+389 2 3244900,+389 2 3244901,MK,Cкoпje,Кеј Димитар Влахов,1,1000,no,5,40,,,,,,,,,,,,hotel
1000000043723187,21.4293261,41.9969340,TheBlackMan,Хотел Јадран,Hotel Jadran,,Македонијатурист,,,,,,,,MK,Cкoпje,27 Март,8,1000,,,,,,,,,,,,,,,yes
1000000121511798,21.4192278,41.9950478,ggulabovski,Хотел Мола,,,,,,,,,,,MK,Cкoпje,Шумадиска,1,1000,,,,,,,,,,,,,,,yes
1000000121512581,21.4160587,41.9952743,Svetle,Rose Diplomatique,,http://www.rosediplomatique.com.mk,,,,,,,,,MK,Cкoпje,Роза Луксембург,13,1000,,,,,,,,,,,,,,,hotel
1000000123273652,21.4386311,41.9993482,TheBlackMan,Super 8,,,,,,,,,,,MK,Cкoпje,,,1000,,,,,,,,,,,,,,,yes
1000000151212910,21.4139304,41.9905086,TheBlackMan,Аристократ палас,,,,,,,,,,,MK,Cкoпje,Елисие Поповски Марко,59,1000,,,,,,,,,,,,,,,yes
1000000163279467,21.4245369,41.9986578,Dekacc,Дувет,Duvet,,,,,,,,,,MK,Cкoпje,Наум Наумовски Борче,40,1000,,,,,,,,,,,,,,,yes
1000000174510458,21.4195378,41.9944376,Dekacc,Сити 5,City 5,,,,,,,,,,MK,Cкoпje,Митрополит Теодосиј Гологанов,44,1000,,,,,,,,,,,,,,,office
1000000175282382,21.4294965,41.9963030,TheBlackMan,Хотел Дувет,Duvet Hotel,,,,,,,,,,MK,Cкoпje,,,1000,,,,,,,,,,,,,,,yes
1000000175407560,21.4426629,41.9966118,Dekacc,,,,,,,,,,,,MK,Cкoпje,,,1000,,,12,,,,,,,,,,,,yes
1000000175413664,21.4531442,41.9987895,habitbushi,Хотел Континентал,Hotel Continental,,,,,yes,,,,,MK,Cкoпje,,,1000,,,,,,,,,,,,,,,yes
1000000176147430,21.4246922,41.9995415,b-jazz-bot,Хотел Амбасадор,Hotel Ambasador,https://hotelambasador-sk.com.mk/,,,,,,info@hotelambasador-sk.com.mk,+389 2 3121383,+389 2 3215729,MK,Cкoпje,Пиринска,38,1000,no,,,,,,,,,,,,,,hotel
1000000176173909,21.4161557,41.9897289,borces,Викторија,,,,,,,,,,,MK,Cкoпje,Славе Деловски,18,1000,,,,,,,,,,,,,,,yes
1000000176448663,21.4156286,41.9858984,-WI-,Вила Водно,Vila Vodno,,,,,,,,,,MK,Cкoпje,Периша Савелиќ,8,1000,,,,,,,,,,,,,,,yes
1000000176465615,21.4194063,41.9835314,borces,Панорама Резиденс,,,,,,,,,,,,,Тодор Александров,,,,,,,,,,,,,,,,,
1000000177682992,21.4226094,41.9953523,Corban8,Лаки,Laki,,,,,,,,,,MK,Cкoпje,Аминта Трети,79,1000,,,,,,,,,,,,,,,yes
1000000223386513,21.4304826,41.9961031,MatejMecka,Хотел Мериот Скопје,Marriott Skopje,,Marriott,Marriott,,,,,+389 2 510 2510,+389 2 510 2513,MK,Cкoпje,,,1000,customers,5,164,,,yes,indoor,,,,,,,,hotel
1000000248521653,21.4185347,41.9856193,TheBlackMan,Вила Рагуза,Vila Raguza,,,,,,,,,,MK,Cкoпje,Тодор Александров,13a,1000,,,,,,,,,,,,,,,yes
1000000248521664,21.4202964,41.9835098,Corban8,Panoramika Design Hotel,,,,,,,,,,,MK,Cкoпje,,,1000,,,,,,,,,,,,,,,yes
1000000279392655,21.4391786,41.9966358,TheBlackMan,Opera House Hotel Skopje,,http://operahousehotel.mk,,,,,,info@operahousehotel.mk,+389 (0)2 3 22 50 07,,MK,Cкoпje,1733  24,1737,1000,no,4,,,,,,,,,,,,,hotel
1000000279392659,21.4396919,41.9968066,toygarlk,Luxury Skopje Apartments,,http://luxuryskopjeapartments.com/,otel,,,,,info@Lsarent.com,+389 (0)71 38 68 11,,MK,Cкoпje,Пајко Маало,6,1000,no,,,,,,,,,,,,,,apartments
1000000302754976,21.4295089,41.9955022,TheBlackMan,Solun,,,,,,,,,,,MK,Cкoпje,,,1000,,,,,,,,,,,,,,,hotel
1000000368250859,21.4204120,41.9853700,Toyota_79,Hotel Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commercial
1000000379748884,21.4371703,41.9902618,mariegorman,Премиер,Premier,,,,,,,,,,,,Јосиф Јосифовски Свештарот,36,,,,,,,,,,,,,,,,yes
1000000379905370,21.4268082,41.9839098,TheBlackMan,Вила Силија,Vila Silija,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hotel
1000000409230498,21.4261639,41.9835503,TheBlackMan,Hi Skopje Hostel,,,,,,,,,,,MK,Cкoпje,Рилски Конгрес,26,1000,,,,,,,,,,,,,,,yes
1000000409230503,21.4259318,41.9859181,TheBlackMan,Хотел Леонардо,,http://www.hotel-leonardo.com.mk/,,,,,,info@hotel-leonardo.com.mk,+389 2 3177517,,MK,Cкoпje,Партенија Зографски,19,1000,no,3,,,,,,,,,,,,,hotel
1000000412064016,21.4176535,41.9985469,Toyota_79,Glam,,,,,,,,,,,MK,Cкoпje,,,1000,,,,,,,,,,,,,,,hotel
1000000476217893,21.4492737,41.9973856,_Poliwrath_,VIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes
1000000477333711,21.4184595,41.9986116,mueschel,,,,,,,,,,,,,,Владимир Полежановски,10,,,,,,,,,,,,,,,,yes
1000000520541600,21.4445839,41.9941814,Václav Fanta,Apart Hotel Kalonis,,,,,,,,,,,,Cкoпje,Велешка,,1000,yes,3,,,,,,,,,,,,,yes
1000000613902029,21.4297123,41.9970513,SilverStorm03,Ibis Skopje City Center,,https://www.accorhotels.com/nl/hotel-9672-ibis-skopje-city-center/index.shtml,Accor Group,,,,,H9672@accor.com,+38923123700,,MK,Cкoпje,Васил Иљоски,55,1000,,,,,,,,,,,,,,,house
1000001004712037,21.4294537,41.9918710,Makedonium,Хотел Бристол,Hotel Bristol,,,,,,,,,,,Скопје,Македонија,1,1000,,,,,,,,,,,,,,,yes
